seller-sku	asin1	item-name	item-description	listing-id	price	quantity	open-date	product-id-type	item-note	product-id
GB-5959086-62-White	B07ZZJCZ2Y	Boxer Travel Mug Pet My Dog And Trump Dog Owner Gift Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1104V313JAZ	21.95	100	2019-11-04 09:17:57 PST	1		B07ZZJCZ2Y
GB-5959093-62-White	B07ZZHP5Z1	Boston Terrier Travel Mug Dog And Trump Dog Owner Gift Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1104V31NF9O	21.95	100	2019-11-04 09:16:04 PST	1		B07ZZHP5Z1
GB-5959101-62-White	B07ZZH5Y9C	Border Collie Travel Mug Pet My Dog And Trump Dog Owner Gift Dog Mom Mug	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1104V2ZZOGW	21.95	100	2019-11-04 09:13:54 PST	1		B07ZZH5Y9C
GB-5959109-62-White	B07ZZHNH8T	Beagle Travel Mug Pet My Dog And Trump Dog Owner Gift Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1104V30LWFW	21.95	100	2019-11-04 09:11:43 PST	1		B07ZZHNH8T
GB-5963187-62-White	B0816T5QV8	Yorkie Travel mug terrific yorkie papa, trump mug Dog Owner Gift Funny Dog Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VDGOHHE	21.95	100	2019-11-08 03:08:55 PST	1		B0816T5QV8
GB-5963216-62-White	B0816SMGZG	Weimaraner Travel mug terrific weimaraner mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VDE4YWS	21.95	100	2019-11-08 03:11:02 PST	1		B0816SMGZG
GB-5963232-62-White	B0816H4SQT	Shiba Inu Travel mug terrific shiba inu mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VD6JQXG	21.95	100	2019-11-08 03:12:39 PST	1		B0816H4SQT
GB-5963256-62-White	B0816SLBZT	Schnauzer Travel mug terrific schnauzer mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VDHFUQ3	21.95	100	2019-11-08 03:14:48 PST	1		B0816SLBZT
GB-5963273-62-White	B0816V17YV	Pug Travel mug terrific pug mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VDDZI7L	21.95	100	2019-11-08 03:17:21 PST	1		B0816V17YV
GB-5963306-62-White	B0816TS2ST	Poodle Travel mug terrific poodle mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VDGVI5Y	21.95	100	2019-11-08 03:19:10 PST	1		B0816TS2ST
GB-5963324-62-White	B08176R2KR	Pomeranian Travel mug terrific pomeranian mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEACNB3	21.95	100	2019-11-08 11:29:54 PST	1		B08176R2KR
GB-5963337-62-White	B081767GPP	Pitbull Travel mug terrific pitbull mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEB5JFA	21.95	100	2019-11-08 11:31:32 PST	1		B081767GPP
GB-5963365-62-White	B081757K6V	Labrador Travel mug terrific labrador mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEAK8OY	21.95	100	2019-11-08 11:33:40 PST	1		B081757K6V
GB-5963392-62-White	B08175LY5D	Labradoodle Travel mug terrific labradoodle papa, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEBUUUD	21.95	100	2019-11-08 11:35:34 PST	1		B08175LY5D
GB-5963405-62-White	B08175SH8Z	Husky Travel mug terrific husky mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEA64S9	21.95	100	2019-11-08 11:37:37 PST	1		B08175SH8Z
GB-5963426-62-White	B081753Y7H	Great Dane Travel mug terrific great dane mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEAWLPZ	21.95	100	2019-11-08 11:40:02 PST	1		B081753Y7H
GB-5963451-62-White	B08175KJ3Y	Golden Retriever Travel mug terrific golden retriever mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VECJUYM	21.95	100	2019-11-08 11:41:43 PST	1		B08175KJ3Y
GB-5963466-62-White	B08175B8DN	German Shepherd Travel mug terrific german shepherd mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEB3K51	21.95	100	2019-11-08 11:44:45 PST	1		B08175B8DN
GB-5963487-62-White	B08175NJDY	Funny Dog Travel mug terrific dog mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEAWH0E	21.95	100	2019-11-08 11:46:59 PST	1		B08175NJDY
GB-5963506-62-White	B0817562MK	French Bulldog Travel mug terrific french bulldog mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VE9PTFF	21.95	100	2019-11-08 11:49:09 PST	1		B0817562MK
GB-5963524-62-White	B08176YXWS	Dog mug terrific dog papa, trump mug Dog Owner Gift Funny Dog Dad Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEDPB0K	21.95	100	2019-11-08 11:51:15 PST	1		B08176YXWS
GB-5963540-62-White	B08175SVY9	Doberman Travel mug terrific doberman mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VECOPQF	21.95	100	2019-11-08 11:53:20 PST	1		B08175SVY9
GB-5963560-62-White	B08175FSXF	Dachshund Travel mug terrific dachshund mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEBD5H5	21.95	100	2019-11-08 11:55:20 PST	1		B08175FSXF
GB-5963573-62-White	B081751LQY	Chihuahua Travel mug terrific chihuahua mama, trump mug Dog Owner Gift Funny Dog Mom Mug Gift For Dog Lover	<b>WITH THIS FUNNY TRAVEL MUG, YOU CAN MAKE YOUR FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this high quality travel mug is a fantastic choice as a gift for him or her </br><br> If you’re looking for a gift him, for her, for mothers day or fathers day, and one that they will actually use and enjoy for years to come, then get them this funny travel mug! </br>	1108VEBDLYX	21.95	100	2019-11-08 11:57:29 PST	1		B081751LQY
